date,cum_cases,cum_deaths,new_cases,new_deaths,country
20200612,175218,4778,1195,15,Turkey
20200215,9,0,9,0,UK
20200216,9,0,0,0,UK
20200217,9,0,0,0,UK
20200218,9,0,0,0,UK
20200219,9,0,0,0,UK
20200220,9,0,0,0,UK
20200221,9,0,0,0,UK
20200222,9,0,0,0,UK
20200223,13,0,4,0,UK
20200224,13,0,0,0,UK
20200225,13,0,0,0,UK
20200226,13,0,0,0,UK
20200227,16,0,3,0,UK
20200228,20,0,4,0,UK
20200229,23,0,3,0,UK
20200301,36,0,13,0,UK
20200302,39,0,3,0,UK
20200303,51,0,12,0,UK
20200304,87,0,36,0,UK
20200305,116,1,29,1,UK
20200306,164,1,48,0,UK
20200307,209,1,45,0,UK
20200308,278,2,69,1,UK
20200309,321,3,43,1,UK
20200310,383,7,62,4,UK
20200311,460,7,77,0,UK
20200312,590,9,130,2,UK
20200313,798,10,208,1,UK
20200314,1140,28,342,18,UK
20200315,1391,43,251,15,UK
20200316,1543,65,152,22,UK
20200317,1950,81,407,16,UK
20200318,2626,115,676,34,UK
20200319,3269,158,643,43,UK
20200320,3983,194,714,36,UK
20200321,5018,250,1035,56,UK
20200322,5683,285,665,35,UK
20200323,6650,359,967,74,UK
20200324,8077,508,1427,149,UK
20200325,9529,694,1452,186,UK
20200326,11658,877,2129,183,UK
20200327,14543,1161,2885,284,UK
20200328,17089,1455,2546,294,UK
20200329,19522,1669,2433,214,UK
20200330,22141,2043,2619,374,UK
20200331,25150,2425,3009,382,UK
20200401,29474,3095,4324,670,UK
20200402,33718,3747,4244,652,UK
20200403,38168,4461,4450,714,UK
20200404,41903,5221,3735,760,UK
20200405,47806,5865,5903,644,UK
20200406,51608,6433,3802,568,UK
20200407,55242,7471,3634,1038,UK
20200408,60733,8505,5491,1034,UK
20200409,65077,9608,4344,1103,UK
20200410,73758,10760,8681,1152,UK
20200411,78991,11599,5233,839,UK
20200412,84279,12285,5288,686,UK
20200413,88621,13029,4342,744,UK
20200414,93873,14073,5252,1044,UK
20200415,98476,14915,4603,842,UK
20200416,103093,15944,4617,1029,UK
20200417,108692,16879,5599,935,UK
20200418,114217,17994,5525,1115,UK
20200419,120067,18492,5850,498,UK
20200420,124743,19051,4676,559,UK
20200421,129044,20223,4301,1172,UK
20200422,133495,21060,4451,837,UK
20200423,138078,21787,4583,727,UK
20200424,143464,22792,5386,1005,UK
20200425,148377,23635,4913,843,UK
20200426,152840,24055,4463,420,UK
20200427,157149,24393,4309,338,UK
20200428,161145,25302,3996,909,UK
20200429,165221,26097,4076,795,UK
20200430,171253,26771,6032,674,UK
20200501,177454,27510,6201,739,UK
20200502,182260,28131,4806,621,UK
20200503,186599,28446,4339,315,UK
20200504,190584,28734,3985,288,UK
20200505,194990,29427,4406,693,UK
20200506,201101,30076,6111,649,UK
20200507,206715,30615,5614,539,UK
20200508,211364,31241,4649,626,UK
20200509,215260,31587,3896,346,UK
20200510,219183,31855,3923,268,UK
20200511,223060,32065,3877,210,UK
20200512,226463,32692,3403,627,UK
20200513,229705,33186,3242,494,UK
20200514,233151,33614,3446,428,UK
20200515,236711,33998,3560,384,UK
20200516,240161,34466,3450,468,UK
20200517,243695,34636,3534,170,UK
20200518,246406,34796,2711,160,UK
20200519,248818,35341,2412,545,UK
20200520,250332,35704,1514,363,UK
20200521,252947,36042,2615,338,UK
20200522,256234,36393,3287,351,UK
20200523,259193,36675,2959,282,UK
20200524,261598,37116,2405,441,UK
20200525,263223,37237,1625,121,UK
20200526,265227,37373,2004,136,UK
20200527,267240,37807,2013,434,UK
20200528,269127,38220,1887,413,UK
20200529,271222,38593,2095,373,UK
20200530,272826,38819,1604,226,UK
20200531,274762,38934,1936,115,UK
20200601,276332,39045,1570,111,UK
20200602,277985,39369,1653,324,UK
20200603,279856,39728,1871,359,UK
20200604,281661,39904,1805,176,UK
20200605,283311,40261,1650,357,UK
20200606,284868,40465,1557,204,UK
20200607,286194,40542,1326,77,UK
20200608,287399,40597,1205,55,UK
20200609,289140,40883,1741,286,UK
20200610,290143,41128,1003,245,UK
20200611,291409,41279,1266,151,UK
20200612,292950,41481,1541,202,UK
20200215,15,0,15,0,US
20200216,15,0,0,0,US
20200217,15,0,0,0,US
20200218,15,0,0,0,US
20200219,15,0,0,0,US
20200220,15,0,0,0,US
20200221,35,0,20,0,US
20200222,35,0,0,0,US
20200223,35,0,0,0,US
20200224,53,0,18,0,US
20200225,57,0,4,0,US
20200226,60,0,3,0,US
20200227,60,0,0,0,US
20200228,63,0,3,0,US
20200229,68,1,5,1,US
20200301,75,1,7,0,US
20200302,100,6,25,5,US
20200303,124,9,24,3,US
20200304,158,11,34,2,US
20200305,221,12,63,1,US
20200306,319,15,98,3,US
20200307,435,19,116,4,US
20200308,541,22,106,3,US
20200309,704,26,163,4,US
20200310,994,30,290,4,US
20200311,1301,38,307,8,US
20200312,1630,41,329,3,US
20200313,2184,48,554,7,US
20200314,2773,58,589,10,US
20200315,3621,73,848,15,US
20200316,4609,95,988,22,US
20200317,6363,121,1754,26,US
20200318,9328,171,2965,50,US
20200319,13927,239,4599,68,US
20200320,19598,309,5671,70,US
20200321,24485,374,4887,65,US
20200322,33928,509,9443,135,US
20200323,44302,689,10374,180,US
20200324,55550,957,11248,268,US
20200325,69100,1261,13550,304,US
20200326,86621,1616,17521,355,US
20200327,105527,2113,18906,497,US
20200328,125182,2758,19655,645,US
20200329,145445,3256,20263,498,US
20200330,168728,4073,23283,817,US
20200331,193999,5161,25271,1088,US
20200401,221086,6407,27087,1246,US
20200402,251622,7592,30536,1185,US
20200403,284556,8858,32934,1266,US
20200404,319198,10406,34642,1548,US
20200405,345077,11818,25879,1412,US
20200406,376805,13328,31728,1510,US
20200407,410830,15561,34025,2233,US
20200408,443290,17731,32460,2170,US
20200409,477334,19847,34044,2116,US
20200410,511531,22092,34197,2245,US
20200411,541971,24121,30440,2029,US
20200412,569792,25852,27821,1731,US
20200413,596861,27583,27069,1731,US
20200414,624237,30156,27376,2573,US
20200415,654848,32794,30611,2638,US
20200416,684930,34994,30082,2200,US
20200417,717362,37543,32432,2549,US
20200418,746506,39429,29144,1886,US
20200419,772673,41003,26167,1574,US
20200420,800853,42958,28180,1955,US
20200421,827019,45651,26166,2693,US
20200422,857260,48014,30241,2363,US
20200423,889261,50361,32001,2347,US
20200424,928333,52323,39072,1962,US
20200425,963800,54396,35467,2073,US
20200426,990358,55554,26558,1158,US
20200427,1013591,56941,23233,1387,US
20200428,1039089,59418,25498,2477,US
20200429,1067614,61812,28525,2394,US
20200430,1098526,64018,30912,2206,US
20200501,1134616,65918,36090,1900,US
20200502,1164432,67616,29816,1698,US
20200503,1191826,68770,27394,1154,US
20200504,1216556,70098,24730,1328,US
20200505,1241392,72450,24836,2352,US
20200506,1266907,74981,25515,2531,US
20200507,1296488,77114,29581,2133,US
20200508,1325732,78803,29244,1689,US
20200509,1351922,80232,26190,1429,US
20200510,1372703,80983,20781,751,US
20200511,1391384,82044,18681,1061,US
20200512,1414346,83920,22962,1876,US
20200513,1436690,85744,22344,1824,US
20200514,1464725,87500,28035,1756,US
20200515,1492295,89104,27570,1604,US
20200516,1516590,90324,24295,1220,US
20200517,1536758,91189,20168,865,US
20200518,1560268,92193,23510,1004,US
20200519,1581030,93750,20762,1557,US
20200520,1603656,95155,22626,1405,US
20200521,1632460,96569,28804,1414,US
20200522,1657079,97868,24619,1299,US
20200523,1678981,98904,21902,1036,US
20200524,1698879,99519,19898,615,US
20200525,1718776,100025,19897,506,US
20200526,1738149,100800,19373,775,US
20200527,1758868,102338,20719,1538,US
20200528,1781923,103563,23055,1225,US
20200529,1807579,104776,25656,1213,US
20200530,1831305,105793,23726,1017,US
20200531,1852029,106432,20724,639,US
20200601,1874440,107163,22411,731,US
20200602,1896698,108299,22258,1136,US
20200603,1917496,109383,20798,1084,US
20200604,1940315,110415,22819,1032,US
20200605,1965708,111390,25393,975,US
20200606,1988544,112096,22836,706,US
20200607,2007449,112469,18905,373,US
20200608,2026493,113055,19044,586,US
20200609,2045549,114148,19056,1093,US
20200610,2066401,115130,20852,982,US
20200611,2089701,116034,23300,904,US
20200612,2116922,116825,27221,791,US
